vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
truck3698,25495,29154.0,3659.0,False,True
veh14695,25496,26086.0,590.0,False,False
veh14696,25497,25683.0,186.0,False,False
veh14697,25498,26637.0,1139.0,True,False
veh14698,25499,25889.0,390.0,True,False
bike3098,25499,26008.0,509.0,False,False
veh14699,25500,25955.0,455.0,False,False
truck3699,25501,28608.0,3107.0,False,False
veh14700,25501,26811.0,1310.0,False,False
truck3700,25501,26554.0,1053.0,False,False
veh14701,25502,25567.0,65.0,False,False
veh14702,25503,25756.0,253.0,False,False
bike3099,25504,25756.0,252.0,False,False
veh14703,25504,25700.0,196.0,False,False
truck3701,25504,27733.0,2229.0,False,False
veh14704,25505,25731.0,226.0,False,False
veh14705,25506,25638.0,132.0,False,False
bike3100,25506,26680.0,1174.0,False,False
veh14706,25507,26823.0,1316.0,False,True
truck3702,25507,25554.0,47.0,False,False
veh14707,25508,25686.0,178.0,False,False
veh14709,25510,25812.0,302.0,False,False
truck3703,25510,26773.0,1263.0,False,True
veh14710,25511,26235.0,724.0,True,False
veh14708,25512,26373.0,861.0,False,False
veh14711,25512,25893.0,381.0,False,False
veh14712,25513,25955.0,442.0,False,False
truck3704,25513,26277.0,764.0,True,False
bike3102,25513,26699.0,1186.0,True,False
veh14713,25514,25938.0,424.0,False,False
veh14714,25515,25969.0,454.0,True,False
veh14715,25516,25602.0,86.0,False,False
truck3705,25516,26048.0,532.0,False,False
veh14716,25517,26233.0,716.0,True,False
bike3103,25517,26256.0,739.0,False,False
veh14718,25519,27801.0,2282.0,False,False
truck3706,25519,25979.0,460.0,False,False
veh14719,25520,26209.0,689.0,True,False
bike3104,25520,26178.0,658.0,False,False
veh14720,25521,26565.0,1044.0,False,False
veh14721,25522,26441.0,919.0,False,False
truck3707,25522,25788.0,266.0,False,False
veh14722,25523,26671.0,1148.0,False,True
veh14723,25524,26141.0,617.0,False,False
bike3105,25524,25901.0,377.0,False,False
veh14724,25525,26534.0,1009.0,False,False
truck3708,25525,27166.0,1641.0,False,True
moto209,25525,26877.0,1352.0,False,False
veh14725,25526,26899.0,1373.0,False,True
veh14726,25527,26437.0,910.0,False,False
bike3106,25527,27479.0,1952.0,False,False
veh14727,25528,26130.0,602.0,False,False
truck3709,25528,25911.0,383.0,False,False
veh14728,25529,25775.0,246.0,False,False
veh14729,25530,25974.0,444.0,False,False
veh14730,25531,25771.0,240.0,False,False
truck3710,25531,26614.0,1083.0,False,False
bike3107,25531,25829.0,298.0,False,False
veh14731,25532,26488.0,956.0,True,False
veh14732,25533,25971.0,438.0,False,False
veh14734,25535,26351.0,816.0,False,False
bike3108,25535,27809.0,2274.0,False,True
veh14735,25536,26996.0,1460.0,False,False
veh14733,25537,25699.0,162.0,False,False
truck3711,25537,28457.0,2920.0,False,False
veh14736,25537,28495.0,2958.0,False,True
truck3712,25537,25760.0,223.0,False,False
veh14737,25538,26284.0,746.0,True,False
bike3109,25538,26020.0,482.0,False,False
veh14738,25539,26250.0,711.0,False,False
veh14739,25540,26266.0,726.0,False,False
truck3713,25540,25777.0,237.0,False,False
veh14740,25541,25871.0,330.0,False,False
veh14741,25542,25775.0,233.0,False,False
bike3110,25542,26313.0,771.0,True,False
veh14742,25543,25736.0,193.0,False,False
truck3714,25543,26267.0,724.0,False,False
veh14743,25544,27412.0,1868.0,False,True
veh14744,25545,26010.0,465.0,False,False
veh14745,25546,25719.0,173.0,False,False
truck3715,25546,25983.0,437.0,False,False
veh14746,25547,25766.0,219.0,False,False
veh14747,25548,26394.0,846.0,True,False
veh14748,25549,26330.0,781.0,False,False
truck3716,25549,26538.0,989.0,True,False
bike3112,25549,26600.0,1051.0,False,False
veh14749,25550,26424.0,874.0,False,False
2-2-1-24780.0,25551,26393.0,842.0,False,False
veh14751,25552,26023.0,471.0,False,False
truck3717,25552,26917.0,1365.0,True,False
veh14750,25553,26048.0,495.0,False,False
veh14752,25553,26020.0,467.0,False,False
bike3113,25553,26398.0,845.0,False,False
veh14753,25554,25784.0,230.0,False,False
veh14754,25555,26503.0,948.0,False,False
truck3718,25555,26261.0,706.0,True,False
veh14755,25556,26255.0,699.0,False,False
bike3114,25556,26832.0,1276.0,True,False
veh14756,25557,26317.0,760.0,False,False
veh14757,25558,26213.0,655.0,False,False
truck3719,25558,26389.0,831.0,True,False
veh14758,25559,25670.0,111.0,False,False
veh14759,25560,26317.0,757.0,True,False
truck3720,25561,25860.0,299.0,False,False
veh14761,25562,26322.0,760.0,False,False
veh14762,25563,25955.0,392.0,False,False
bike3116,25563,26824.0,1261.0,False,False
veh14763,25564,26530.0,966.0,True,False
truck3721,25564,25610.0,46.0,False,False
veh14764,25565,25687.0,122.0,False,False
veh14765,25566,26709.0,1143.0,False,False
veh14766,25567,26269.0,702.0,False,False
truck3722,25567,26219.0,652.0,False,False
bike3117,25567,26098.0,531.0,False,False
veh14767,25568,25792.0,224.0,False,False
veh14768,25569,25804.0,235.0,False,False
veh14769,25570,25983.0,413.0,False,False
veh14770,25571,26829.0,1258.0,False,False
veh14771,25572,26342.0,770.0,False,False
veh14772,25573,26427.0,854.0,False,False
truck3723,25574,25870.0,296.0,False,False
veh14773,25574,26031.0,457.0,False,False
veh14774,25575,26051.0,476.0,False,False
veh14775,25576,25877.0,301.0,True,False
truck3725,25576,26013.0,437.0,False,False
truck3724,25577,25947.0,370.0,False,False
veh14776,25577,26196.0,619.0,False,False
veh14778,25579,26400.0,821.0,False,False
truck3726,25579,26125.0,546.0,False,False
bike3119,25580,26411.0,831.0,False,False
veh14780,25581,26820.0,1239.0,False,False
bike3121,25581,25975.0,394.0,False,False
veh14781,25582,26025.0,443.0,False,False
truck3727,25582,27233.0,1651.0,False,False
veh14782,25583,25835.0,252.0,False,False
veh14783,25584,28384.0,2800.0,False,True
veh14784,25585,26700.0,1115.0,True,False
truck3728,25585,25938.0,353.0,False,False
veh14785,25586,26283.0,697.0,False,False
veh14787,25588,25820.0,232.0,False,False
truck3729,25588,26202.0,614.0,False,False
bike3123,25588,26210.0,622.0,False,False
veh14788,25589,25912.0,323.0,False,False
veh14789,25590,27019.0,1429.0,False,False
truck3730,25591,26112.0,521.0,False,False
veh14791,25592,26021.0,429.0,False,False
bike3124,25592,26502.0,910.0,False,False
veh14790,25593,26010.0,417.0,False,False
veh14792,25593,25837.0,244.0,False,False
veh14793,25594,26853.0,1259.0,False,False
truck3731,25594,26673.0,1079.0,False,False
veh14794,25595,26548.0,953.0,False,False
veh14795,25596,26357.0,761.0,False,False
bike3125,25596,26460.0,864.0,False,False
veh14760,25597,26051.0,454.0,True,False
veh14796,25597,26076.0,479.0,False,False
truck3732,25597,26339.0,742.0,False,False
moto211,25597,26072.0,475.0,True,False
veh14797,25598,26108.0,510.0,False,False
veh14798,25599,26256.0,657.0,False,False
bike3126,25599,25868.0,269.0,False,False
veh14799,25600,26700.0,1100.0,False,False
truck3733,25600,26974.0,1374.0,True,True
veh14800,25601,26254.0,653.0,False,False
veh14801,25602,25929.0,327.0,False,False
veh14802,25603,26110.0,507.0,False,False
truck3734,25603,26993.0,1390.0,True,False
bike3127,25603,26562.0,959.0,False,False
veh14803,25604,25695.0,91.0,False,False
veh14804,25605,28095.0,2490.0,False,True
truck3735,25606,25885.0,279.0,False,False
veh14805,25606,26469.0,863.0,False,False
veh14806,25607,26883.0,1276.0,False,True
veh14807,25608,26599.0,991.0,False,False
veh14808,25609,26310.0,701.0,False,False
truck3736,25609,25720.0,111.0,False,False
bike3129,25610,26855.0,1245.0,False,False
veh14809,25610,26094.0,484.0,False,False
64-831-1-24660.0,25611,26344.0,733.0,False,False
veh14810,25611,25879.0,268.0,False,False
veh14811,25612,27530.0,1918.0,False,True
truck3737,25612,26033.0,421.0,False,False
veh14812,25613,26045.0,432.0,False,True
veh14813,25614,26941.0,1327.0,True,False
veh14814,25615,25698.0,83.0,False,False
truck3738,25615,26366.0,751.0,False,False
veh14815,25616,28848.0,3232.0,True,True
veh14816,25617,26446.0,829.0,False,False
veh14817,25618,27352.0,1734.0,True,True
truck3739,25618,26261.0,643.0,False,False
veh14818,25619,25879.0,260.0,False,False
