vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh16709,27510.0,,,False,False
veh16705,27515.0,,,True,False
veh16714,27515.0,,,False,False
veh16719,27520.0,,,False,False
truck4373,27520.0,,,True,False
veh16724,27525.0,,,False,False
veh16729,27530.0,,,False,False
truck4378,27535.0,,,False,False
veh16739,27540.0,,,False,False
veh16744,27545.0,,,False,False
veh16749,27550.0,28330.0,780.0,False,False
truck4383,27550.0,29005.0,1455.0,True,False
veh16754,27555.0,,,False,False
bike3672,27555.0,27835.0,280.0,False,False
veh16759,27560.0,,,True,False
veh16764,27565.0,28360.0,795.0,False,False
veh16769,27570.0,,,False,False
veh16779,27580.0,,,True,False
truck4393,27580.0,,,True,False
veh16789,27590.0,,,True,False
veh16794,27595.0,27675.0,80.0,False,False
truck4398,27595.0,,,True,False
veh16799,27600.0,,,False,False
veh16804,27605.0,,,False,False
truck4403,27610.0,,,False,False
veh16814,27615.0,,,False,False
veh16819,27620.0,,,True,False
veh16824,27625.0,,,False,False
truck4408,27625.0,28440.0,815.0,False,False
veh16829,27630.0,,,True,False
bike3693,27630.0,,,False,False
veh16834,27635.0,,,True,False
veh16839,27640.0,,,False,False
truck4413,27640.0,,,False,False
veh16844,27645.0,27970.0,325.0,False,False
bike3692,27650.0,,,False,False
veh16849,27650.0,,,True,False
veh16854,27655.0,,,False,False
truck4418,27655.0,,,False,False
bike3700,27655.0,,,False,False
veh16818,27660.0,28110.0,450.0,True,False
veh16859,27660.0,28545.0,885.0,True,False
veh16869,27670.0,,,True,False
truck4423,27670.0,,,False,False
bike3704,27670.0,,,False,False
veh16874,27675.0,,,False,False
veh16879,27680.0,,,False,False
bike3707,27680.0,,,False,False
veh16884,27685.0,28560.0,875.0,False,False
truck4428,27685.0,,,False,False
moto269,27685.0,,,False,False
veh16889,27690.0,,,True,False
veh16899,27700.0,,,True,False
truck4434,27705.0,,,False,False
veh16904,27705.0,,,True,False
bike3714,27705.0,,,False,False
65-2-1-27720.0,27715.0,,,True,False
veh16914,27715.0,,,True,False
truck4438,27715.0,28455.0,740.0,False,False
veh16919,27720.0,27830.0,110.0,False,False
bike3718,27720.0,28675.0,955.0,True,False
veh16929,27730.0,28015.0,285.0,False,False
truck4443,27730.0,28150.0,420.0,False,False
veh16939,27740.0,,,False,False
veh16944,27745.0,,,True,False
truck4448,27745.0,,,False,False
bike3725,27745.0,,,False,False
veh16948,27750.0,,,False,False
veh16949,27750.0,28815.0,1065.0,True,False
veh16954,27755.0,28700.0,945.0,False,False
veh16959,27760.0,,,True,False
truck4453,27760.0,,,False,False
veh16964,27765.0,,,True,False
veh16969,27770.0,,,False,False
bike3732,27770.0,,,False,False
veh16974,27775.0,28555.0,780.0,True,False
truck4458,27775.0,,,False,False
veh16984,27785.0,,,False,False
veh16989,27790.0,27925.0,135.0,False,False
truck4463,27790.0,,,True,False
veh16994,27795.0,,,True,False
bike3739,27795.0,28640.0,845.0,False,False
veh16999,27800.0,,,True,False
veh17004,27805.0,,,False,False
truck4468,27805.0,,,False,False
veh17009,27810.0,28240.0,430.0,False,False
veh17014,27815.0,,,True,False
truck4473,27820.0,28545.0,725.0,False,False
bike3746,27820.0,,,False,False
veh17029,27830.0,,,True,False
veh17034,27835.0,,,False,False
truck4478,27835.0,28105.0,270.0,False,False
veh17039,27840.0,,,True,False
bike3753,27845.0,,,False,False
