vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh14566,25367.0,26037.0,670.0,False,False
veh14567,25368.0,25775.0,407.0,False,False
veh14568,25369.0,26411.0,1042.0,False,False
veh14569,25370.0,25968.0,598.0,False,False
bike3062,25370.0,28723.0,3353.0,False,False
62-822-1-25080.0,25371.0,27487.0,2116.0,False,True
4-11-1004-24000.0,25371.0,26160.0,789.0,False,False
6-202-1-25140.0,25371.0,26420.0,1049.0,False,False
veh14570,25371.0,25978.0,607.0,False,False
truck3657,25372.0,26038.0,666.0,False,False
veh14572,25373.0,25679.0,306.0,False,False
bike3063,25373.0,25789.0,416.0,False,False
veh14573,25374.0,25723.0,349.0,False,False
veh14575,25376.0,26093.0,717.0,True,False
veh14576,25377.0,25790.0,413.0,False,False
bike3064,25377.0,28008.0,2631.0,False,False
veh14577,25378.0,25756.0,378.0,False,False
truck3659,25378.0,25556.0,178.0,False,False
veh14578,25379.0,25592.0,213.0,True,False
veh14579,25380.0,25603.0,223.0,False,False
veh14580,25381.0,26883.0,1502.0,True,False
truck3660,25381.0,26796.0,1415.0,False,True
bike3065,25381.0,26051.0,670.0,False,False
moto205,25381.0,25851.0,470.0,False,False
veh14581,25382.0,25474.0,92.0,False,False
veh14582,25383.0,26808.0,1425.0,False,True
veh14583,25384.0,25808.0,424.0,False,False
truck3661,25384.0,26185.0,801.0,False,False
bike3066,25384.0,26684.0,1300.0,False,False
veh14584,25385.0,25462.0,77.0,False,False
veh14585,25386.0,25575.0,189.0,False,False
veh14586,25387.0,25528.0,141.0,True,False
truck3662,25387.0,26398.0,1011.0,False,False
veh14587,25388.0,27704.0,2316.0,False,True
bike3067,25388.0,27259.0,1871.0,False,True
veh14588,25389.0,25554.0,165.0,False,False
veh14589,25390.0,25809.0,419.0,False,False
truck3663,25390.0,26033.0,643.0,True,False
veh14590,25391.0,25703.0,312.0,False,False
bike3068,25391.0,25590.0,199.0,False,False
veh14591,25392.0,25816.0,424.0,True,False
veh14592,25393.0,26306.0,913.0,False,False
truck3664,25393.0,25732.0,339.0,False,False
veh14593,25394.0,25556.0,162.0,False,False
veh14594,25395.0,26459.0,1064.0,False,False
bike3069,25395.0,27189.0,1794.0,True,True
veh14595,25396.0,26923.0,1527.0,False,False
truck3665,25396.0,28791.0,3395.0,False,False
veh14596,25397.0,25977.0,580.0,False,False
veh14597,25398.0,25667.0,269.0,False,False
veh14598,25399.0,25550.0,151.0,True,False
truck3666,25399.0,25756.0,357.0,False,False
bike3070,25399.0,25746.0,347.0,False,False
veh14599,25400.0,26748.0,1348.0,False,False
veh14600,25401.0,26242.0,841.0,False,False
truck3667,25402.0,26033.0,631.0,False,False
bike3071,25402.0,26137.0,735.0,True,False
veh14601,25403.0,25916.0,513.0,True,False
veh14602,25403.0,25620.0,217.0,False,False
veh14603,25404.0,25989.0,585.0,False,False
truck3668,25405.0,25672.0,267.0,False,False
veh14604,25405.0,25970.0,565.0,False,False
bike3072,25406.0,26560.0,1154.0,False,False
veh14605,25406.0,26073.0,667.0,False,False
veh14606,25407.0,25761.0,354.0,False,False
veh14607,25408.0,25995.0,587.0,True,False
truck3669,25408.0,25464.0,56.0,False,False
veh14608,25409.0,25692.0,283.0,False,False
veh14609,25410.0,26361.0,951.0,False,False
veh14610,25411.0,25773.0,362.0,False,False
truck3670,25411.0,25557.0,146.0,False,False
veh14611,25412.0,25457.0,45.0,False,False
bike3074,25413.0,26305.0,892.0,False,False
veh14613,25414.0,26019.0,605.0,False,False
truck3671,25414.0,25710.0,296.0,True,False
veh14614,25415.0,25984.0,569.0,True,False
veh14615,25416.0,26762.0,1346.0,False,False
bike3075,25416.0,28337.0,2921.0,False,False
moto206,25417.0,25675.0,258.0,False,False
veh14616,25417.0,26684.0,1267.0,False,True
truck3672,25417.0,25685.0,268.0,False,False
veh14617,25418.0,25667.0,249.0,False,False
veh14618,25419.0,25599.0,180.0,False,False
veh14619,25420.0,25509.0,89.0,False,False
truck3673,25420.0,26870.0,1450.0,False,True
bike3076,25420.0,28720.0,3300.0,False,False
veh14620,25421.0,26380.0,959.0,False,False
veh14621,25422.0,27941.0,2519.0,True,True
veh14622,25423.0,25970.0,547.0,True,False
truck3674,25423.0,25986.0,563.0,False,False
