vehicle_id,depart_time,arrive_time,waiting_time,is_controlled_vehicle
veh21663,,,874.0,False
3-472-3003-32460.0,,,766.0,False
bike5043,,,688.0,False
truck6022,,,122.0,False
veh21665,,,971.0,False
veh21666,,,835.0,False
veh21667,,,868.0,False
veh21668,,,847.0,False
bike5045,,,60.0,False
moto402,,,492.0,False
truck6024,,,0.0,False
veh21670,,,833.0,False
veh21671,,,108.0,False
veh21672,,,32.0,False
veh21673,,,885.0,False
truck6025,,,971.0,True
truck6026,,,601.0,False
veh21675,,,821.0,False
veh21677,,,961.0,True
veh21678,,,847.0,False
bike5048,,,63.0,False
truck6027,,,27.0,False
veh21680,,,173.0,True
veh21681,,,778.0,False
veh21682,,,804.0,False
veh21683,,,22.0,False
bike5049,,,116.0,False
truck6029,,,211.0,False
veh21685,,,123.0,False
veh21687,,,900.0,False
veh21688,,,126.0,False
truck6031,,,770.0,False
veh21690,,,819.0,False
veh21691,,,784.0,False
veh21692,,,846.0,False
veh21693,,,786.0,False
truck6032,,,822.0,False
veh21695,,,815.0,False
veh21698,,,952.0,False
bike5053,,,588.0,False
truck6034,,,573.0,False
veh21643,,,789.0,False
veh21701,,,869.0,False
veh21702,,,822.0,False
veh21703,,,0.0,False
bike5055,,,269.0,False
moto403,,,175.0,False
truck6036,,,1.0,False
veh21705,,,94.0,False
veh21708,,,966.0,False
65-2-1-32520.0,,,914.0,False
7-2-1007-31440.0,,,866.0,False
bike5056,,,272.0,True
truck6037,,,620.0,False
veh21710,,,0.0,False
veh21711,,,733.0,False
veh21712,,,821.0,True
veh21713,,,921.0,False
bike5057,,,330.0,False
truck6039,,,925.0,False
veh21715,,,428.0,False
veh21717,,,40.0,False
veh21718,,,866.0,False
bike5059,,,728.0,False
truck6041,,,842.0,False
veh21721,,,209.0,False
veh21722,,,181.0,False
veh21723,,,769.0,False
bike5060,,,966.0,False
truck6042,,,297.0,False
veh21725,,,58.0,False
veh21727,,,977.0,False
veh21728,,,974.0,True
truck6044,,,206.0,False
veh21730,,,882.0,False
veh21731,,,140.0,False
bike5063,,,378.0,False
truck6045,,,72.0,False
truck6046,,,960.0,False
veh21736,,,140.0,False
veh21737,,,140.0,False
veh21738,,,964.0,False
bike5064,,,454.0,False
truck6047,,,85.0,False
veh21501,,,47.0,False
veh21741,,,979.0,True
bike5066,,,56.0,False
veh21696,,,990.0,False
veh21745,,,832.0,False
veh21746,,,543.0,False
veh21747,,,361.0,False
veh21748,,,974.0,False
bike5067,,,556.0,False
truck6051,,,486.0,False
veh21750,,,648.0,False
veh21751,,,800.0,False
veh21752,,,972.0,True
bike5068,,,910.0,False
truck6052,,,788.0,False
veh21755,,,962.0,False
veh21757,,,857.0,False
veh21758,,,453.0,False
truck6054,,,850.0,False
veh21760,,,700.0,False
veh21761,,,80.0,False
veh21762,,,974.0,False
bike5071,,,258.0,False
veh21295,,,970.0,False
veh21336,,,932.0,False
veh21765,,,928.0,False
veh21766,,,748.0,False
veh21767,,,684.0,False
4-11-1004-31200.0,,,832.0,False
6-202-1-32340.0,,,859.0,False
62-822-1-32280.0,,,931.0,False
truck6057,,,856.0,False
veh21770,,,978.0,False
bike5074,,,695.0,True
truck6059,,,975.0,False
veh21775,,,194.0,False
veh21777,,,961.0,False
veh21778,,,961.0,False
bike5075,,,39.0,False
bike5076,,,162.0,False
truck6060,,,928.0,False
truck6061,,,177.0,False
veh21781,,,49.0,False
veh21782,,,753.0,False
veh21783,,,742.0,False
truck6062,,,123.0,False
veh21785,,,828.0,False
veh21787,,,42.0,False
veh21788,,,268.0,False
bike5078,,,0.0,False
truck6064,,,0.0,False
veh21790,,,906.0,False
veh21791,,,13.0,False
veh21793,,,699.0,False
bike5080,,,453.0,False
truck6065,,,40.0,False
truck6066,,,724.0,False
veh21796,,,144.0,False
veh21797,,,50.0,False
veh21798,,,719.0,True
truck6067,,,665.0,True
veh21800,,,800.0,False
veh21801,,,321.0,False
veh21802,,,848.0,False
bike5082,,,91.0,False
bike5083,,,60.0,False
truck6069,,,950.0,False
veh21805,,,784.0,False
veh21806,,,8.0,False
veh21808,,,109.0,False
bike5084,,,700.0,True
truck6070,,,70.0,False
veh21810,,,837.0,False
veh21811,,,806.0,False
veh21812,,,78.0,False
veh21813,,,8.0,False
moto406,,,768.0,False
veh21815,,,829.0,False
veh21816,,,905.0,False
veh21817,,,748.0,False
bike5087,,,393.0,False
truck6074,,,943.0,False
veh21820,,,212.0,False
veh21821,,,887.0,True
veh21822,,,985.0,True
veh21823,,,248.0,False
truck6075,,,94.0,False
truck6076,,,813.0,False
veh21744,,,582.0,False
veh21819,,,976.0,False
veh21825,,,908.0,False
veh21827,,,881.0,False
veh21828,,,46.0,False
bike5089,,,293.0,False
bike5090,,,189.0,False
truck6077,,,282.0,False
veh21831,,,722.0,False
veh21833,,,78.0,False
bike5091,,,13.0,False
veh21832,,,725.0,False
veh21835,,,145.0,False
veh21836,,,748.0,False
veh21838,,,796.0,False
bike5092,,,137.0,False
truck6080,,,569.0,False
truck6081,,,726.0,False
veh21735,,,693.0,False
veh21840,,,39.0,False
veh21842,,,102.0,False
veh21843,,,749.0,False
bike5094,,,110.0,False
truck6082,,,830.0,False
veh21846,,,62.0,False
veh21847,,,628.0,False
bike5095,,,510.0,False
moto407,,,853.0,True
truck6084,,,129.0,False
veh21850,,,806.0,False
veh21852,,,545.0,False
bike5096,,,44.0,False
bike5097,,,553.0,False
truck6085,,,77.0,False
truck6086,,,838.0,False
veh21837,,,468.0,False
veh21855,,,0.0,False
veh21856,,,715.0,False
veh21858,,,767.0,False
truck6087,,,810.0,False
veh21860,,,155.0,False
veh21862,,,789.0,False
veh21863,,,251.0,False
bike5099,,,618.0,False
truck6089,,,791.0,False
veh21700,,,84.0,False
veh21865,,,63.0,False
veh21866,,,937.0,True
veh21868,,,705.0,False
truck6090,,,2.0,False
truck6091,,,0.0,False
veh21869,,,774.0,False
veh21871,,,896.0,True
veh21872,,,920.0,False
veh21873,,,761.0,False
bike5102,,,295.0,False
truck6092,,,708.0,False
veh21875,,,966.0,False
veh21876,,,16.0,False
veh21877,,,729.0,False
veh21878,,,79.0,False
bike5103,,,833.0,True
bike5104,,,15.0,False
truck6094,,,768.0,False
veh21772,,,712.0,False
veh21880,,,688.0,False
veh21881,,,973.0,False
veh21882,,,199.0,False
bike5105,,,439.0,True
moto408,,,970.0,False
truck6095,,,381.0,True
veh21885,,,788.0,False
veh21886,,,745.0,False
veh21887,,,0.0,False
veh21888,,,764.0,False
1-1-1-31620.0,,,959.0,False
250-2-1250-32100.0,,,918.0,False
bike5106,,,961.0,False
veh21884,,,769.0,False
veh21892,,,694.0,False
bike5108,,,720.0,False
truck6099,,,371.0,False
veh21864,,,88.0,False
veh21896,,,774.0,False
veh21898,,,974.0,False
bike5109,,,857.0,False
truck6100,,,741.0,False
truck6101,,,789.0,False
veh21617,,,936.0,False
veh21902,,,934.0,False
veh21903,,,604.0,False
bike5110,,,371.0,False
truck6102,,,904.0,False
veh20755,,,914.0,False
veh21907,,,0.0,False
veh21908,,,492.0,False
bike5112,,,416.0,True
truck6104,,,840.0,False
veh21910,,,88.0,False
veh21911,,,279.0,True
veh21912,,,708.0,False
veh21913,,,4.0,False
bike5113,,,684.0,False
truck6105,,,801.0,False
truck6106,,,181.0,False
veh21915,,,956.0,False
veh21916,,,780.0,False
veh21917,,,70.0,False
veh21918,,,772.0,False
truck6107,,,750.0,False
veh21921,,,774.0,False
veh21922,,,379.0,True
veh21923,,,118.0,False
truck6109,,,833.0,False
veh21697,,,961.0,False
veh21925,,,729.0,False
veh21926,,,92.0,False
veh21928,,,35.0,False
bike5117,,,4.0,False
truck6110,,,812.0,False
truck6111,,,235.0,False
veh21930,,,968.0,False
veh21931,,,641.0,False
veh21932,,,787.0,False
veh21933,,,416.0,False
truck6112,,,353.0,False
veh21768,,,243.0,False
veh21818,,,968.0,False
veh21935,,,58.0,False
veh21936,,,48.0,False
veh21937,,,403.0,False
bike5120,,,0.0,False
truck6114,,,963.0,False
veh21467,,,916.0,False
veh21940,,,14.0,False
veh21941,,,717.0,False
veh21942,,,722.0,False
veh21943,,,3.0,False
bike5122,,,0.0,False
truck6115,,,823.0,False
truck6116,,,703.0,False
veh21733,,,913.0,False
veh21945,,,39.0,False
veh21946,,,936.0,False
veh21947,,,971.0,False
veh21948,,,972.0,False
2-2-1-31980.0,,,227.0,False
9-12-1009-32760.0,,,389.0,False
bike5123,,,10.0,False
veh21951,,,153.0,False
veh21952,,,284.0,False
veh21953,,,829.0,False
bike5124,,,664.0,True
truck6119,,,380.0,False
veh21955,,,880.0,False
veh21956,,,964.0,False
veh21957,,,786.0,False
veh21958,,,566.0,False
moto410,,,957.0,False
truck6120,,,0.0,False
veh21960,,,140.0,False
veh21961,,,713.0,False
veh21962,,,938.0,False
veh21963,,,733.0,False
bike5127,,,260.0,False
veh21965,,,765.0,False
veh21966,,,26.0,False
veh21967,,,798.0,False
veh21968,,,701.0,False
truck6124,,,798.0,False
veh21969,,,978.0,False
veh21971,,,93.0,False
veh21972,,,122.0,False
veh21973,,,801.0,False
bike5130,,,88.0,True
truck6125,,,83.0,False
veh21975,,,142.0,False
veh21976,,,818.0,False
veh21977,,,947.0,False
veh21978,,,763.0,False
bike5131,,,315.0,False
truck6127,,,660.0,False
veh21981,,,259.0,False
veh21982,,,722.0,False
veh21983,,,83.0,False
bike5133,,,796.0,True
veh21985,,,220.0,False
veh21986,,,793.0,False
veh21987,,,410.0,True
veh21988,,,732.0,False
truck6130,,,976.0,False
veh21990,,,154.0,False
veh21991,,,925.0,False
veh21992,,,616.0,False
bike5135,,,108.0,False
bike5136,,,357.0,False
moto411,,,711.0,False
truck5982,,,809.0,False
veh21883,,,716.0,False
veh21996,,,95.0,False
veh21998,,,722.0,False
bike5137,,,322.0,False
veh22000,,,705.0,False
veh22002,,,724.0,False
veh22003,,,969.0,False
15-2-1015-32640.0,,,954.0,False
truck6134,,,708.0,False
truck6136,,,771.0,False
veh22005,,,679.0,False
veh22006,,,954.0,False
veh22007,,,686.0,False
veh22008,,,33.0,False
bike5140,,,118.0,False
truck6137,,,844.0,False
veh22010,,,941.0,False
veh22011,,,733.0,False
veh22013,,,954.0,False
truck6139,,,747.0,False
veh22016,,,937.0,False
veh22017,,,285.0,False
veh22018,,,823.0,False
bike5143,,,187.0,False
truck6140,,,898.0,False
truck6141,,,2.0,False
veh21970,,,671.0,False
veh22020,,,5.0,False
veh22021,,,162.0,False
veh22023,,,759.0,False
bike5144,,,712.0,False
truck6142,,,122.0,False
veh22022,,,956.0,False
veh22025,,,14.0,False
veh22026,,,787.0,False
veh22027,,,730.0,False
veh20940,,,943.0,False
veh22030,,,866.0,False
veh22031,,,736.0,False
veh22032,,,722.0,False
veh22033,,,772.0,False
truck6145,,,830.0,False
truck6146,,,101.0,False
veh22034,,,371.0,False
veh22035,,,682.0,False
veh22036,,,903.0,False
veh22038,,,0.0,False
bike5148,,,155.0,False
truck6147,,,59.0,False
veh22040,,,656.0,False
veh22041,,,793.0,False
veh22042,,,830.0,True
bike5149,,,845.0,True
bike5150,,,506.0,False
truck6149,,,712.0,False
veh22046,,,268.0,False
veh22048,,,801.0,False
truck6150,,,672.0,False
truck6151,,,562.0,False
veh21980,,,456.0,False
veh22050,,,145.0,False
veh22051,,,353.0,False
veh22052,,,316.0,False
veh22053,,,704.0,False
bike5152,,,65.0,False
truck6152,,,976.0,False
veh22055,,,789.0,False
veh22056,,,376.0,True
truck6153,,,177.0,False
truck6154,,,546.0,False
veh22057,,,198.0,False
veh22060,,,829.0,True
veh22062,,,913.0,False
veh22063,,,949.0,False
bike5155,,,715.0,False
moto413,,,672.0,False
truck6155,,,113.0,False
veh22065,,,631.0,False
veh22066,,,662.0,False
veh22067,,,274.0,True
veh22068,,,809.0,False
1-2-1-31980.0,,,882.0,False
4-12-1004-31500.0,,,816.0,False
6-201-1006-31620.0,,,825.0,False
bike5156,,,0.0,False
bike5157,,,21.0,False
truck6135,,,969.0,True
veh22070,,,155.0,False
veh22071,,,760.0,False
veh22072,,,346.0,False
veh22073,,,64.0,False
bike5158,,,509.0,True
truck6159,,,804.0,False
veh22075,,,775.0,False
veh22076,,,603.0,False
veh22077,,,785.0,True
veh22078,,,387.0,True
bike5159,,,500.0,False
truck6160,,,350.0,False
truck6161,,,628.0,False
veh22080,,,946.0,True
veh22082,,,871.0,False
truck6162,,,897.0,True
veh22085,,,726.0,False
veh22087,,,0.0,False
veh22088,,,651.0,False
bike5162,,,729.0,True
truck6164,,,852.0,True
veh22090,,,108.0,False
veh22091,,,948.0,False
veh22092,,,832.0,False
veh22093,,,806.0,False
bike5163,,,732.0,True
bike5164,,,794.0,False
truck6166,,,479.0,False
veh22095,,,470.0,False
veh22096,,,802.0,False
veh22097,,,828.0,False
veh22098,,,18.0,False
bike5165,,,707.0,False
truck6165,,,711.0,False
truck6167,,,881.0,False
veh22100,,,133.0,False
veh22101,,,0.0,False
veh22102,,,736.0,False
veh22103,,,868.0,False
bike5166,,,101.0,False
truck6169,,,697.0,False
veh22106,,,86.0,False
veh22107,,,812.0,False
veh22108,,,162.0,False
bike5168,,,401.0,False
truck6170,,,270.0,True
truck6171,,,841.0,False
veh22110,,,707.0,False
veh22111,,,131.0,False
veh22112,,,313.0,False
bike5169,,,638.0,False
truck6172,,,919.0,False
veh22115,,,205.0,False
veh22116,,,67.0,False
veh22117,,,135.0,False
veh22118,,,312.0,True
bike5170,,,460.0,False
truck6174,,,833.0,False
veh22120,,,0.0,False
veh22122,,,842.0,True
veh22123,,,21.0,False
truck6175,,,672.0,False
truck6176,,,623.0,False
veh22125,,,817.0,False
veh22126,,,685.0,False
5-1-1005-30900.0,,,917.0,False
bike5173,,,568.0,False
truck6177,,,4.0,False
veh22130,,,840.0,False
veh22131,,,625.0,False
veh22132,,,628.0,False
truck6179,,,665.0,False
veh22135,,,639.0,False
veh22137,,,833.0,False
moto415,,,139.0,False
truck6180,,,0.0,False
truck6181,,,877.0,False
veh22140,,,466.0,False
veh22141,,,0.0,False
veh22142,,,963.0,False
veh22143,,,264.0,False
bike5177,,,820.0,True
truck6182,,,353.0,False
veh22145,,,43.0,False
veh22146,,,565.0,False
veh22147,,,57.0,False
truck6184,,,646.0,False
veh22148,,,289.0,False
veh22150,,,770.0,False
veh22151,,,835.0,False
veh22152,,,645.0,False
veh22153,,,967.0,False
bike5180,,,373.0,False
truck6185,,,641.0,False
veh22155,,,746.0,False
veh22158,,,111.0,False
bike5182,,,312.0,False
veh22157,,,964.0,True
veh22161,,,648.0,False
veh22163,,,628.0,False
truck6189,,,291.0,True
veh22165,,,912.0,False
veh22166,,,10.0,False
veh22167,,,13.0,False
truck6190,,,346.0,False
veh22170,,,56.0,False
veh22171,,,30.0,False
veh22172,,,30.0,False
veh22173,,,0.0,False
veh22133,,,604.0,False
veh22175,,,80.0,False
veh22177,,,809.0,False
veh22178,,,25.0,False
bike5187,,,426.0,False
truck6191,,,21.0,False
truck6194,,,683.0,False
veh22180,,,904.0,False
veh22182,,,636.0,False
veh22183,,,851.0,False
bike5189,,,767.0,True
truck6195,,,755.0,False
truck6196,,,38.0,False
veh22185,,,638.0,False
veh22187,,,945.0,True
veh22188,,,607.0,False
2-1-1-32580.0,,,671.0,False
3-2-1003-32520.0,,,706.0,False
5-48-1005-28260.0,,,195.0,False
60-1-1060-31740.0,,,808.0,False
truck6197,,,129.0,False
veh22190,,,506.0,False
veh22191,,,831.0,True
veh22192,,,70.0,False
veh22193,,,878.0,True
veh22195,,,154.0,False
veh22196,,,650.0,False
veh22197,,,456.0,False
bike5193,,,255.0,False
veh22200,,,788.0,False
veh22201,,,734.0,False
veh22202,,,162.0,False
veh22203,,,86.0,False
bike5194,,,161.0,False
veh21555,,,981.0,False
veh22205,,,952.0,False
veh22206,,,150.0,False
veh22207,,,428.0,False
veh22208,,,72.0,False
bike5195,,,14.0,False
bike5196,,,750.0,False
moto417,,,570.0,False
truck6204,,,657.0,False
veh22211,,,551.0,False
veh22212,,,658.0,False
veh22213,,,96.0,False
truck6206,,,633.0,False
veh22216,,,99.0,False
veh22217,,,719.0,False
veh22218,,,675.0,False
bike5198,,,0.0,False
truck6207,,,859.0,True
veh22221,,,10.0,False
veh22222,,,817.0,False
veh22223,,,33.0,False
bike5200,,,406.0,False
veh22225,,,717.0,False
veh22226,,,705.0,False
veh22228,,,970.0,False
bike5201,,,142.0,False
truck6209,,,176.0,False
truck6210,,,0.0,False
veh22230,,,648.0,False
veh22231,,,685.0,True
veh22232,,,768.0,False
bike5202,,,839.0,False
veh22235,,,981.0,True
veh22236,,,595.0,False
veh22237,,,684.0,False
bike5204,,,382.0,False
veh22241,,,735.0,False
veh22242,,,199.0,True
veh22243,,,736.0,True
bike5205,,,585.0,False
moto418,,,966.0,False
truck6186,,,561.0,False
truck6215,,,820.0,False
veh22245,,,913.0,False
veh22246,,,637.0,False
veh22248,,,937.0,False
14-202-1014-33060.0,,,946.0,False
250-1-1-33060.0,,,946.0,False
6-4-1-32880.0,,,631.0,False
bike5207,,,468.0,False
truck6216,,,116.0,False
veh22247,,,956.0,False
veh22250,,,111.0,False
veh22251,,,107.0,False
veh22252,,,0.0,False
3-1-1003-32040.0,,,849.0,False
bike5208,,,585.0,False
truck6218,,,138.0,False
truck6219,,,491.0,False
veh22256,,,972.0,False
veh22257,,,855.0,False
veh22258,,,55.0,False
bike5209,,,148.0,False
bike5210,,,523.0,False
truck6220,,,949.0,False
truck6221,,,58.0,False
veh22220,,,950.0,False
veh22261,,,116.0,False
veh22263,,,311.0,False
bike5211,,,339.0,False
truck6222,,,883.0,False
veh22265,,,647.0,False
veh22266,,,9.0,False
bike5212,,,501.0,False
truck6224,,,64.0,False
veh21584,,,968.0,False
veh22121,,,303.0,False
veh22267,,,985.0,True
veh22268,,,16.0,False
veh22271,,,358.0,False
veh22272,,,819.0,False
veh22273,,,662.0,False
bike5214,,,182.0,False
truck6225,,,681.0,False
truck6226,,,571.0,False
veh22275,,,873.0,False
veh22276,,,2.0,False
veh22277,,,8.0,False
veh22278,,,615.0,False
bike5215,,,152.0,False
truck6227,,,578.0,False
veh22280,,,197.0,False
veh22281,,,953.0,False
veh22282,,,15.0,False
veh22283,,,674.0,False
bike5216,,,58.0,False
veh21468,,,956.0,False
veh22285,,,761.0,False
veh22286,,,979.0,False
veh22287,,,234.0,False
veh22288,,,19.0,False
bike5218,,,573.0,False
truck6229,,,807.0,False
truck6230,,,716.0,False
truck6231,,,599.0,False
veh22290,,,801.0,False
veh22292,,,863.0,False
veh22293,,,757.0,False
veh22295,,,45.0,False
veh22296,,,854.0,False
veh22297,,,664.0,False
veh22298,,,612.0,False
bike5221,,,451.0,False
truck6234,,,174.0,False
veh21514,,,961.0,False
veh22301,,,816.0,False
veh22302,,,89.0,False
veh22303,,,822.0,False
bike5222,,,599.0,False
truck6236,,,620.0,False
veh22305,,,898.0,False
veh22308,,,750.0,False
63-2-1-33120.0,,,705.0,False
7-2-1007-32040.0,,,755.0,False
bike5223,,,283.0,False
bike5224,,,344.0,False
veh22310,,,113.0,False
veh22311,,,808.0,False
veh22313,,,187.0,False
bike5225,,,492.0,True
truck6237,,,508.0,False
truck6239,,,660.0,False
veh21358,,,958.0,False
veh22316,,,862.0,False
veh22317,,,635.0,False
veh22318,,,959.0,True
bike5226,,,834.0,False
moto420,,,859.0,False
truck6240,,,834.0,False
truck6241,,,643.0,False
veh22320,,,3.0,False
veh22322,,,7.0,False
veh22323,,,710.0,False
truck6242,,,0.0,False
veh22325,,,0.0,False
veh22326,,,884.0,False
veh22327,,,21.0,False
truck6244,,,858.0,False
veh21771,,,392.0,True
veh22331,,,852.0,False
veh22332,,,845.0,False
veh22333,,,829.0,False
bike5160,,,76.0,False
bike5229,,,545.0,False
bike5230,,,632.0,False
bike5231,,,556.0,False
truck6246,,,816.0,False
veh22336,,,85.0,False
veh22337,,,158.0,False
truck6247,,,933.0,False
veh22340,,,863.0,False
veh22342,,,872.0,True
veh22343,,,144.0,False
bike5233,,,44.0,False
veh22345,,,889.0,False
veh22346,,,8.0,False
veh22348,,,715.0,False
bike5235,,,641.0,False
truck6249,,,192.0,False
truck6250,,,147.0,False
veh22341,,,752.0,False
veh22351,,,591.0,False
veh22353,,,636.0,False
bike5236,,,502.0,False
moto421,,,447.0,False
truck6252,,,106.0,False
veh22240,,,827.0,False
veh22355,,,333.0,False
veh22356,,,669.0,False
veh22357,,,657.0,False
veh22358,,,98.0,False
bike5237,,,275.0,False
bike5238,,,775.0,False
truck6254,,,304.0,False
veh22360,,,387.0,False
veh22361,,,884.0,False
bike5239,,,584.0,False
truck6255,,,317.0,False
truck6256,,,776.0,False
veh22365,,,125.0,False
veh22366,,,164.0,False
veh22367,,,674.0,False
4-203-1004-31800.0,,,672.0,False
bike5240,,,8.0,True
truck6257,,,102.0,False
veh22369,,,101.0,False
veh22371,,,832.0,False
veh22372,,,843.0,False
veh22373,,,833.0,False
truck6259,,,963.0,False
veh22374,,,703.0,False
veh22375,,,114.0,False
veh22376,,,648.0,False
veh22377,,,717.0,False
veh22378,,,973.0,False
bike5243,,,59.0,False
truck6260,,,413.0,False
truck6261,,,752.0,False
veh22380,,,781.0,False
veh22381,,,643.0,False
veh22382,,,839.0,False
veh22383,,,344.0,False
bike5244,,,433.0,False
truck6262,,,538.0,True
bike5246,,,65.0,False
veh22385,,,32.0,False
veh22390,,,366.0,False
veh22391,,,899.0,False
veh22392,,,588.0,False
veh22393,,,884.0,False
truck6266,,,837.0,True
veh22335,,,608.0,False
veh22395,,,696.0,False
veh22396,,,515.0,False
veh22397,,,764.0,False
bike5249,,,584.0,False
truck6267,,,569.0,False
veh22400,,,860.0,False
veh22402,,,814.0,False
veh22403,,,733.0,False
veh22407,,,10.0,False
veh22408,,,733.0,False
bike5251,,,775.0,False
truck6270,,,120.0,False
truck6271,,,0.0,False
veh22410,,,646.0,False
veh22413,,,559.0,False
veh22416,,,626.0,False
veh22418,,,711.0,False
bike5254,,,458.0,False
truck6272,,,30.0,False
truck6274,,,630.0,False
veh22420,,,273.0,False
veh22421,,,50.0,False
bike5256,,,56.0,False
veh22422,,,915.0,False
veh22425,,,0.0,False
veh22427,,,593.0,False
bike5257,,,274.0,False
truck6277,,,15.0,False
veh22430,,,333.0,False
veh22431,,,24.0,False
veh22432,,,569.0,False
veh22433,,,611.0,False
bike5258,,,457.0,False
truck6279,,,511.0,False
veh22435,,,758.0,False
veh22436,,,80.0,False
veh22437,,,79.0,False
veh22438,,,42.0,False
bike5260,,,398.0,True
truck6280,,,863.0,False
truck6281,,,713.0,False
veh22440,,,552.0,False
veh22441,,,723.0,False
veh22442,,,737.0,False
veh22443,,,664.0,False
bike5261,,,472.0,False
truck6282,,,638.0,False
veh22160,,,742.0,False
veh22445,,,573.0,False
veh22446,,,628.0,False
veh22447,,,0.0,False
veh22448,,,740.0,False
bike5263,,,392.0,False
veh22451,,,565.0,False
veh22452,,,717.0,False
bike5264,,,554.0,False
truck6285,,,552.0,False
truck6286,,,615.0,False
veh22324,,,878.0,False
veh22453,,,15.0,False
veh22455,,,178.0,False
veh22456,,,648.0,False
veh22458,,,779.0,False
truck6287,,,827.0,False
veh22457,,,705.0,False
veh22460,,,580.0,False
veh22461,,,314.0,False
veh22462,,,692.0,False
bike5267,,,259.0,False
veh22465,,,372.0,False
veh22466,,,515.0,False
veh22467,,,826.0,False
veh22468,,,478.0,False
bike5268,,,14.0,False
truck6290,,,291.0,False
truck6291,,,145.0,False
veh22470,,,33.0,False
veh22471,,,578.0,False
veh22472,,,74.0,False
veh22473,,,556.0,False
bike5270,,,402.0,False
veh22475,,,738.0,False
veh22476,,,77.0,False
veh22478,,,533.0,False
bike5271,,,176.0,False
truck6294,,,343.0,False
veh22253,,,548.0,False
veh22480,,,506.0,False
veh22481,,,538.0,False
veh22482,,,784.0,False
veh22483,,,594.0,False
bike5272,,,1.0,False
truck6295,,,514.0,False
veh22485,,,860.0,False
veh22486,,,491.0,False
veh22487,,,171.0,False
1-1-1-32220.0,,,774.0,False
250-2-1250-32700.0,,,677.0,False
bike5274,,,3.0,False
truck6297,,,75.0,False
veh22491,,,94.0,False
veh22492,,,75.0,False
veh22493,,,488.0,False
bike5275,,,72.0,False
truck6299,,,183.0,False
veh22497,,,390.0,False
veh22498,,,680.0,False
bike5276,,,141.0,False
bike5277,,,189.0,False
moto425,,,836.0,False
truck6300,,,540.0,False
truck6301,,,750.0,False
veh22500,,,353.0,False
veh22501,,,651.0,False
veh22502,,,277.0,False
veh22503,,,412.0,False
truck6302,,,0.0,False
veh22506,,,593.0,False
veh22507,,,721.0,False
veh22508,,,377.0,False
bike5279,,,0.0,False
truck6304,,,459.0,False
veh22510,,,631.0,False
veh22511,,,191.0,False
veh22512,,,504.0,False
veh22513,,,197.0,False
truck6251,,,850.0,False
truck6305,,,40.0,False
veh22515,,,513.0,False
veh22516,,,695.0,False
veh22517,,,523.0,False
veh22518,,,810.0,False
truck6307,,,533.0,False
veh22521,,,748.0,False
veh22522,,,540.0,False
bike5281,,,491.0,False
bike5283,,,262.0,False
bike5284,,,67.0,False
truck6163,,,0.0,False
truck6306,,,0.0,False
veh22525,,,170.0,False
veh22527,,,527.0,False
veh22528,,,473.0,False
bike5285,,,639.0,False
truck6310,,,626.0,False
truck6311,,,0.0,False
veh22530,,,447.0,False
veh22531,,,554.0,False
veh22532,,,806.0,False
veh22533,,,574.0,False
bike5286,,,825.0,False
truck6312,,,228.0,False
veh22535,,,469.0,False
veh22536,,,794.0,False
veh22537,,,497.0,False
bike5288,,,441.0,True
truck6314,,,462.0,False
veh22540,,,470.0,False
veh22541,,,0.0,False
veh22542,,,1.0,False
veh22543,,,0.0,False
bike5289,,,263.0,False
truck6315,,,8.0,False
truck6316,,,542.0,False
veh22545,,,579.0,False
veh22547,,,606.0,False
14-241-1014-32040.0,,,602.0,False
bike5291,,,17.0,False
truck6317,,,47.0,False
veh22550,,,565.0,False
veh22551,,,553.0,False
veh22552,,,94.0,False
veh22553,,,226.0,False
2-2-1-32580.0,,,104.0,False
truck6319,,,452.0,False
veh22555,,,460.0,False
veh22556,,,818.0,False
veh22558,,,502.0,False
bike5293,,,393.0,False
truck6320,,,798.0,False
truck6321,,,421.0,False
veh22561,,,64.0,False
truck6322,,,518.0,False
veh22563,,,468.0,False
veh22565,,,656.0,False
veh22566,,,94.0,False
veh22567,,,598.0,False
veh22568,,,461.0,False
bike5296,,,561.0,False
moto427,,,506.0,False
veh22570,,,290.0,False
veh22571,,,40.0,False
veh22572,,,627.0,False
veh22573,,,482.0,False
bike5297,,,401.0,False
bike5298,,,34.0,False
truck6324,,,86.0,False
truck6326,,,76.0,False
veh22575,,,529.0,False
veh22576,,,8.0,False
veh22577,,,350.0,False
veh22578,,,73.0,False
bike5299,,,533.0,False
truck6327,,,37.0,False
veh22523,,,807.0,True
veh22546,,,770.0,False
veh22580,,,306.0,False
veh22581,,,364.0,False
veh22582,,,601.0,False
veh22583,,,544.0,False
bike5300,,,389.0,False
truck6329,,,217.0,False
veh22585,,,225.0,False
veh22586,,,508.0,False
veh22587,,,709.0,False
veh22588,,,287.0,False
bike5302,,,582.0,False
truck6331,,,652.0,False
veh22590,,,460.0,False
veh22591,,,568.0,False
veh22592,,,457.0,False
veh22593,,,731.0,False
bike5303,,,340.0,False
truck6332,,,215.0,False
veh22548,,,454.0,False
veh22595,,,566.0,False
veh22596,,,362.0,False
veh22598,,,412.0,False
60-2-1060-32700.0,,,730.0,False
bike5304,,,77.0,False
bike5305,,,493.0,False
truck6292,,,762.0,False
truck6334,,,657.0,False
veh22600,,,728.0,False
veh22601,,,549.0,False
veh22602,,,30.0,False
veh22603,,,181.0,False
